danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.495,0.929,2,-4.047,1,0.0335,2.62e-05,0.218,0.181,0.329,131.458,audio_features,4bxdSskxLQPZNFrUQ8DxPf,spotify:track:4bxdSskxLQPZNFrUQ8DxPf,https://api.spotify.com/v1/tracks/4bxdSskxLQPZNFrUQ8DxPf,https://api.spotify.com/v1/audio-analysis/4bxdSskxLQPZNFrUQ8DxPf,241560,4
0.538,0.772,4,-4.495,0,0.033,0.013,4.25e-06,0.349,0.567,121.987,audio_features,31XJG3IzNL8FPYsVhcYDvB,spotify:track:31XJG3IzNL8FPYsVhcYDvB,https://api.spotify.com/v1/tracks/31XJG3IzNL8FPYsVhcYDvB,https://api.spotify.com/v1/audio-analysis/31XJG3IzNL8FPYsVhcYDvB,245107,4
0.548,0.751,11,-5.72,1,0.0435,0.422,0.0,0.0437,0.317,150.006,audio_features,6PMBbwveuclVCMePlnbU0L,spotify:track:6PMBbwveuclVCMePlnbU0L,https://api.spotify.com/v1/tracks/6PMBbwveuclVCMePlnbU0L,https://api.spotify.com/v1/audio-analysis/6PMBbwveuclVCMePlnbU0L,236173,4
0.443,0.872,3,-4.205,1,0.0444,8.21e-05,3.37e-06,0.229,0.211,142.045,audio_features,02PTdS9L4BFXOtNvyM1ukF,spotify:track:02PTdS9L4BFXOtNvyM1ukF,https://api.spotify.com/v1/tracks/02PTdS9L4BFXOtNvyM1ukF,https://api.spotify.com/v1/audio-analysis/02PTdS9L4BFXOtNvyM1ukF,308827,4
0.684,0.834,2,-4.524,0,0.0675,0.0646,0.0,0.271,0.538,164.02,audio_features,5A6OHHy73AR5tLxgTc98zz,spotify:track:5A6OHHy73AR5tLxgTc98zz,https://api.spotify.com/v1/tracks/5A6OHHy73AR5tLxgTc98zz,https://api.spotify.com/v1/audio-analysis/5A6OHHy73AR5tLxgTc98zz,217667,4
0.262,0.841,4,-8.574,1,0.103,0.00462,0.316,0.143,0.428,91.842,audio_features,71KotlO2JOtE0ma0lHQ65Y,spotify:track:71KotlO2JOtE0ma0lHQ65Y,https://api.spotify.com/v1/tracks/71KotlO2JOtE0ma0lHQ65Y,https://api.spotify.com/v1/audio-analysis/71KotlO2JOtE0ma0lHQ65Y,195013,4
0.444,0.47,3,-11.219,1,0.0319,0.674,0.789,0.103,0.346,131.915,audio_features,575QxYiBezic1YhcP7ztqT,spotify:track:575QxYiBezic1YhcP7ztqT,https://api.spotify.com/v1/tracks/575QxYiBezic1YhcP7ztqT,https://api.spotify.com/v1/audio-analysis/575QxYiBezic1YhcP7ztqT,226560,4
0.63,0.695,5,-9.223,1,0.0267,0.565,0.86,0.0979,0.743,105.059,audio_features,6crQXVjYG9t4gjnvbOhtKd,spotify:track:6crQXVjYG9t4gjnvbOhtKd,https://api.spotify.com/v1/tracks/6crQXVjYG9t4gjnvbOhtKd,https://api.spotify.com/v1/audio-analysis/6crQXVjYG9t4gjnvbOhtKd,312147,4
0.337,0.326,6,-12.221,0,0.0349,0.364,0.000176,0.11,0.126,170.007,audio_features,3Mewpq74C5yEjPxHfbdmgC,spotify:track:3Mewpq74C5yEjPxHfbdmgC,https://api.spotify.com/v1/tracks/3Mewpq74C5yEjPxHfbdmgC,https://api.spotify.com/v1/audio-analysis/3Mewpq74C5yEjPxHfbdmgC,455210,4
0.558,0.673,7,-4.899,1,0.0341,0.469,0.000455,0.377,0.341,106.351,audio_features,0MYsivOyMujsnY33Xd7reo,spotify:track:0MYsivOyMujsnY33Xd7reo,https://api.spotify.com/v1/tracks/0MYsivOyMujsnY33Xd7reo,https://api.spotify.com/v1/audio-analysis/0MYsivOyMujsnY33Xd7reo,243960,4
0.575,0.8,4,-4.731,1,0.0386,0.00297,0.311,0.137,0.312,124.033,audio_features,3sXZZT8pHQyOg8tMfjk7cz,spotify:track:3sXZZT8pHQyOg8tMfjk7cz,https://api.spotify.com/v1/tracks/3sXZZT8pHQyOg8tMfjk7cz,https://api.spotify.com/v1/audio-analysis/3sXZZT8pHQyOg8tMfjk7cz,392587,4
0.752,0.836,10,-3.173,1,0.115,0.0843,0.000425,0.424,0.519,120.003,audio_features,7lWUJpax919G4JdaFEVmCy,spotify:track:7lWUJpax919G4JdaFEVmCy,https://api.spotify.com/v1/tracks/7lWUJpax919G4JdaFEVmCy,https://api.spotify.com/v1/audio-analysis/7lWUJpax919G4JdaFEVmCy,172053,4
0.419,0.581,10,-5.964,0,0.0688,0.306,6.3e-05,0.11,0.636,80.305,audio_features,4EndPA8b6FDWYp1RgsnLEB,spotify:track:4EndPA8b6FDWYp1RgsnLEB,https://api.spotify.com/v1/tracks/4EndPA8b6FDWYp1RgsnLEB,https://api.spotify.com/v1/audio-analysis/4EndPA8b6FDWYp1RgsnLEB,469867,1
0.653,0.826,2,-5.352,1,0.0315,0.0353,0.0,0.193,0.669,122.055,audio_features,7M68YTelBnT9P1eO1idOOs,spotify:track:7M68YTelBnT9P1eO1idOOs,https://api.spotify.com/v1/tracks/7M68YTelBnT9P1eO1idOOs,https://api.spotify.com/v1/audio-analysis/7M68YTelBnT9P1eO1idOOs,212648,4
0.576,0.736,6,-4.527,0,0.0335,0.000396,0.000555,0.0711,0.45,144.989,audio_features,6WS0lfsaLN6Jkbiyiyjb4R,spotify:track:6WS0lfsaLN6Jkbiyiyjb4R,https://api.spotify.com/v1/tracks/6WS0lfsaLN6Jkbiyiyjb4R,https://api.spotify.com/v1/audio-analysis/6WS0lfsaLN6Jkbiyiyjb4R,249533,4
0.554,0.903,6,-3.454,1,0.22,0.167,0.0,0.418,0.552,140.03,audio_features,3g8IZkTL7EYqtmKCfxvHq3,spotify:track:3g8IZkTL7EYqtmKCfxvHq3,https://api.spotify.com/v1/tracks/3g8IZkTL7EYqtmKCfxvHq3,https://api.spotify.com/v1/audio-analysis/3g8IZkTL7EYqtmKCfxvHq3,301800,4
0.505,0.617,8,-8.517,1,0.0479,0.637,0.00405,0.128,0.756,144.962,audio_features,5QytK3mFNMckdsgVdCv5Lf,spotify:track:5QytK3mFNMckdsgVdCv5Lf,https://api.spotify.com/v1/tracks/5QytK3mFNMckdsgVdCv5Lf,https://api.spotify.com/v1/audio-analysis/5QytK3mFNMckdsgVdCv5Lf,238307,4
0.368,0.91,11,-3.861,1,0.0651,0.0113,8.4e-06,0.0987,0.639,187.048,audio_features,4ABQrOn4PcXmLQC0Xyf3x9,spotify:track:4ABQrOn4PcXmLQC0Xyf3x9,https://api.spotify.com/v1/tracks/4ABQrOn4PcXmLQC0Xyf3x9,https://api.spotify.com/v1/audio-analysis/4ABQrOn4PcXmLQC0Xyf3x9,234168,4
0.536,0.267,9,-8.795,1,0.0285,0.873,0.00387,0.103,0.155,142.703,audio_features,40ZQl4fPtg2uabR5ucNMCY,spotify:track:40ZQl4fPtg2uabR5ucNMCY,https://api.spotify.com/v1/tracks/40ZQl4fPtg2uabR5ucNMCY,https://api.spotify.com/v1/audio-analysis/40ZQl4fPtg2uabR5ucNMCY,288787,4
0.652,0.588,5,-9.645,1,0.103,0.0009,0.385,0.2,0.627,168.061,audio_features,6V472EZ0ymkw3zEDOqlIew,spotify:track:6V472EZ0ymkw3zEDOqlIew,https://api.spotify.com/v1/tracks/6V472EZ0ymkw3zEDOqlIew,https://api.spotify.com/v1/audio-analysis/6V472EZ0ymkw3zEDOqlIew,293307,4
0.255,0.97,11,-3.28,0,0.217,6.26e-05,0.091,0.342,0.188,164.972,audio_features,3xzITxP3VdwyFrPk0m5bct,spotify:track:3xzITxP3VdwyFrPk0m5bct,https://api.spotify.com/v1/tracks/3xzITxP3VdwyFrPk0m5bct,https://api.spotify.com/v1/audio-analysis/3xzITxP3VdwyFrPk0m5bct,153080,4
0.402,0.835,9,-6.367,1,0.043,0.0558,0.18,0.103,0.69,157.066,audio_features,3lnF83kG6ePhTSWRoW62dO,spotify:track:3lnF83kG6ePhTSWRoW62dO,https://api.spotify.com/v1/tracks/3lnF83kG6ePhTSWRoW62dO,https://api.spotify.com/v1/audio-analysis/3lnF83kG6ePhTSWRoW62dO,275933,4
0.631,0.796,1,-5.35,1,0.0401,0.000245,0.0115,0.38,0.596,92.469,audio_features,6EbduYTr62sSzvl36wWiFM,spotify:track:6EbduYTr62sSzvl36wWiFM,https://api.spotify.com/v1/tracks/6EbduYTr62sSzvl36wWiFM,https://api.spotify.com/v1/audio-analysis/6EbduYTr62sSzvl36wWiFM,209120,4
0.702,0.863,1,-3.18,0,0.0891,0.165,0.0,0.0638,0.836,154.007,audio_features,2Do1L5N6kvGZJPQ7QTQTAk,spotify:track:2Do1L5N6kvGZJPQ7QTQTAk,https://api.spotify.com/v1/tracks/2Do1L5N6kvGZJPQ7QTQTAk,https://api.spotify.com/v1/audio-analysis/2Do1L5N6kvGZJPQ7QTQTAk,199507,4
0.431,0.454,2,-8.23,1,0.0255,0.429,3.93e-06,0.248,0.299,137.9,audio_features,2zjJ36a6rB7MI7jiHnaAJx,spotify:track:2zjJ36a6rB7MI7jiHnaAJx,https://api.spotify.com/v1/tracks/2zjJ36a6rB7MI7jiHnaAJx,https://api.spotify.com/v1/audio-analysis/2zjJ36a6rB7MI7jiHnaAJx,202360,4
0.547,0.943,2,-2.502,1,0.244,0.00463,0.00796,0.685,0.515,92.258,audio_features,3javCHQDuV4sg9XKCQJN7N,spotify:track:3javCHQDuV4sg9XKCQJN7N,https://api.spotify.com/v1/tracks/3javCHQDuV4sg9XKCQJN7N,https://api.spotify.com/v1/audio-analysis/3javCHQDuV4sg9XKCQJN7N,202307,4
0.633,0.53,11,-10.668,0,0.0759,0.0701,0.000259,0.151,0.214,170.009,audio_features,1MKfplOg9xC8EIzL9nMBWi,spotify:track:1MKfplOg9xC8EIzL9nMBWi,https://api.spotify.com/v1/tracks/1MKfplOg9xC8EIzL9nMBWi,https://api.spotify.com/v1/audio-analysis/1MKfplOg9xC8EIzL9nMBWi,206424,4
0.387,0.775,3,-5.349,0,0.0515,0.0933,0.0,0.352,0.162,122.43,audio_features,3wauST900TNdlPA66c7TdI,spotify:track:3wauST900TNdlPA66c7TdI,https://api.spotify.com/v1/tracks/3wauST900TNdlPA66c7TdI,https://api.spotify.com/v1/audio-analysis/3wauST900TNdlPA66c7TdI,243933,5
0.511,0.426,1,-10.228,1,0.0261,0.653,1.3e-06,0.114,0.144,76.487,audio_features,6yAISR7dQOQojG38V1wLCB,spotify:track:6yAISR7dQOQojG38V1wLCB,https://api.spotify.com/v1/tracks/6yAISR7dQOQojG38V1wLCB,https://api.spotify.com/v1/audio-analysis/6yAISR7dQOQojG38V1wLCB,215053,4
0.703,0.962,8,-5.605,1,0.136,0.417,0.00908,0.17,0.752,105.953,audio_features,1tWuDExljxWDWG6hnbSilQ,spotify:track:1tWuDExljxWDWG6hnbSilQ,https://api.spotify.com/v1/tracks/1tWuDExljxWDWG6hnbSilQ,https://api.spotify.com/v1/audio-analysis/1tWuDExljxWDWG6hnbSilQ,162280,4
0.811,0.897,5,-7.829,1,0.212,0.166,0.0,0.206,0.766,127.997,audio_features,1UNAe1Y3ndCl68yPKpZS7T,spotify:track:1UNAe1Y3ndCl68yPKpZS7T,https://api.spotify.com/v1/tracks/1UNAe1Y3ndCl68yPKpZS7T,https://api.spotify.com/v1/audio-analysis/1UNAe1Y3ndCl68yPKpZS7T,216354,4
0.639,0.959,3,-2.968,0,0.0334,0.0262,0.000125,0.166,0.698,118.016,audio_features,58Q0jJjBAgo0WAoWUEi6HM,spotify:track:58Q0jJjBAgo0WAoWUEi6HM,https://api.spotify.com/v1/tracks/58Q0jJjBAgo0WAoWUEi6HM,https://api.spotify.com/v1/audio-analysis/58Q0jJjBAgo0WAoWUEi6HM,221960,4
0.544,0.871,2,-3.831,1,0.0392,0.181,0.0,0.0862,0.511,104.018,audio_features,48r61fmMtlyjaMgXhi0Go6,spotify:track:48r61fmMtlyjaMgXhi0Go6,https://api.spotify.com/v1/tracks/48r61fmMtlyjaMgXhi0Go6,https://api.spotify.com/v1/audio-analysis/48r61fmMtlyjaMgXhi0Go6,193902,4
0.723,0.898,9,-3.572,1,0.084,0.0191,0.0,0.311,0.695,126.016,audio_features,1XewSNzDnNkkNbEBnb0v9B,spotify:track:1XewSNzDnNkkNbEBnb0v9B,https://api.spotify.com/v1/tracks/1XewSNzDnNkkNbEBnb0v9B,https://api.spotify.com/v1/audio-analysis/1XewSNzDnNkkNbEBnb0v9B,176347,4
0.465,0.26,0,-8.179,0,0.031,0.475,0.0,0.138,0.259,116.642,audio_features,18zQTt3ifDv6iLni2YuXMg,spotify:track:18zQTt3ifDv6iLni2YuXMg,https://api.spotify.com/v1/tracks/18zQTt3ifDv6iLni2YuXMg,https://api.spotify.com/v1/audio-analysis/18zQTt3ifDv6iLni2YuXMg,213333,4
0.592,0.917,9,-1.278,1,0.0275,0.00637,1.3e-06,0.112,0.682,127.439,audio_features,0nzsQbMirivcvRc6rNfXSp,spotify:track:0nzsQbMirivcvRc6rNfXSp,https://api.spotify.com/v1/tracks/0nzsQbMirivcvRc6rNfXSp,https://api.spotify.com/v1/audio-analysis/0nzsQbMirivcvRc6rNfXSp,264533,4
0.542,0.342,11,-8.197,1,0.0271,0.712,0.000298,0.173,0.351,128.914,audio_features,1vSm3f12lmOZnvGXmIE93W,spotify:track:1vSm3f12lmOZnvGXmIE93W,https://api.spotify.com/v1/tracks/1vSm3f12lmOZnvGXmIE93W,https://api.spotify.com/v1/audio-analysis/1vSm3f12lmOZnvGXmIE93W,197480,4
0.845,0.791,3,-3.674,1,0.161,0.0186,0.107,0.0957,0.843,117.987,audio_features,4CIMIZRcwllSonMlzr5wd2,spotify:track:4CIMIZRcwllSonMlzr5wd2,https://api.spotify.com/v1/tracks/4CIMIZRcwllSonMlzr5wd2,https://api.spotify.com/v1/audio-analysis/4CIMIZRcwllSonMlzr5wd2,196400,4
0.286,0.411,4,-4.94,0,0.0315,0.834,0.0,0.132,0.0703,164.1,audio_features,1wfsEe3xb2kvWv8dXD5k5m,spotify:track:1wfsEe3xb2kvWv8dXD5k5m,https://api.spotify.com/v1/tracks/1wfsEe3xb2kvWv8dXD5k5m,https://api.spotify.com/v1/audio-analysis/1wfsEe3xb2kvWv8dXD5k5m,263827,3
0.626,0.67,7,-5.381,1,0.0534,0.318,0.0,0.0429,0.523,73.422,audio_features,7neVcKsbivjMDIkdfoao5m,spotify:track:7neVcKsbivjMDIkdfoao5m,https://api.spotify.com/v1/tracks/7neVcKsbivjMDIkdfoao5m,https://api.spotify.com/v1/audio-analysis/7neVcKsbivjMDIkdfoao5m,223253,4
0.476,0.957,10,-2.939,1,0.0959,0.00136,0.00049,0.275,0.87,172.069,audio_features,3sFC56Ve0rWhNoh4sNhKxY,spotify:track:3sFC56Ve0rWhNoh4sNhKxY,https://api.spotify.com/v1/tracks/3sFC56Ve0rWhNoh4sNhKxY,https://api.spotify.com/v1/audio-analysis/3sFC56Ve0rWhNoh4sNhKxY,166947,4
0.45,0.777,10,-4.597,0,0.0318,0.0164,0.0,0.19,0.199,103.017,audio_features,3gLw7MgKKAoirVrp0zT0bj,spotify:track:3gLw7MgKKAoirVrp0zT0bj,https://api.spotify.com/v1/tracks/3gLw7MgKKAoirVrp0zT0bj,https://api.spotify.com/v1/audio-analysis/3gLw7MgKKAoirVrp0zT0bj,266440,4
0.759,0.599,8,-7.221,1,0.0898,0.081,0.0,0.0558,0.682,127.109,audio_features,3hRG2nZPcYUN0VYohLBds1,spotify:track:3hRG2nZPcYUN0VYohLBds1,https://api.spotify.com/v1/tracks/3hRG2nZPcYUN0VYohLBds1,https://api.spotify.com/v1/audio-analysis/3hRG2nZPcYUN0VYohLBds1,226740,4
0.643,0.96,8,-2.436,1,0.0671,0.0547,0.0,0.181,0.926,107.998,audio_features,2qUDxmiWrOqpjiTYv8hsUd,spotify:track:2qUDxmiWrOqpjiTYv8hsUd,https://api.spotify.com/v1/tracks/2qUDxmiWrOqpjiTYv8hsUd,https://api.spotify.com/v1/audio-analysis/2qUDxmiWrOqpjiTYv8hsUd,182600,4
0.435,0.952,4,-4.177,0,0.311,0.0109,0.0,0.107,0.464,175.104,audio_features,2mboV6wnVUtMIUlzIbtPWp,spotify:track:2mboV6wnVUtMIUlzIbtPWp,https://api.spotify.com/v1/tracks/2mboV6wnVUtMIUlzIbtPWp,https://api.spotify.com/v1/audio-analysis/2mboV6wnVUtMIUlzIbtPWp,201640,4
0.742,0.762,8,-4.043,1,0.0575,0.0202,0.0,0.0921,0.367,91.009,audio_features,05Q8DT8pyXJrxI6kCLzjdh,spotify:track:05Q8DT8pyXJrxI6kCLzjdh,https://api.spotify.com/v1/tracks/05Q8DT8pyXJrxI6kCLzjdh,https://api.spotify.com/v1/audio-analysis/05Q8DT8pyXJrxI6kCLzjdh,177253,4
0.63,0.783,11,-6.17,1,0.0682,0.0228,0.0,0.1,0.799,87.025,audio_features,7FnHglwH7D8a9IJAUHLv91,spotify:track:7FnHglwH7D8a9IJAUHLv91,https://api.spotify.com/v1/tracks/7FnHglwH7D8a9IJAUHLv91,https://api.spotify.com/v1/audio-analysis/7FnHglwH7D8a9IJAUHLv91,261987,4
0.637,0.744,6,-6.58,1,0.119,0.00252,0.826,0.32,0.537,161.766,audio_features,4GQL50FHlcvHYlfcEiWoDv,spotify:track:4GQL50FHlcvHYlfcEiWoDv,https://api.spotify.com/v1/tracks/4GQL50FHlcvHYlfcEiWoDv,https://api.spotify.com/v1/audio-analysis/4GQL50FHlcvHYlfcEiWoDv,267653,4
0.623,0.536,4,-5.1,1,0.0399,0.85,0.0,0.146,0.227,121.945,audio_features,7K7YEejtHd4rK57J6QkuMr,spotify:track:7K7YEejtHd4rK57J6QkuMr,https://api.spotify.com/v1/tracks/7K7YEejtHd4rK57J6QkuMr,https://api.spotify.com/v1/audio-analysis/7K7YEejtHd4rK57J6QkuMr,244144,4
0.319,0.967,5,-3.485,1,0.124,0.000485,0.000102,0.315,0.269,147.951,audio_features,5duR1jvJ2E0IOoYresQIkQ,spotify:track:5duR1jvJ2E0IOoYresQIkQ,https://api.spotify.com/v1/tracks/5duR1jvJ2E0IOoYresQIkQ,https://api.spotify.com/v1/audio-analysis/5duR1jvJ2E0IOoYresQIkQ,222453,4
0.724,0.734,11,-5.539,0,0.0383,0.0249,0.000325,0.127,0.673,125.993,audio_features,4kZiyW8HiRn7Rq8MGXmJYm,spotify:track:4kZiyW8HiRn7Rq8MGXmJYm,https://api.spotify.com/v1/tracks/4kZiyW8HiRn7Rq8MGXmJYm,https://api.spotify.com/v1/audio-analysis/4kZiyW8HiRn7Rq8MGXmJYm,208107,4
0.374,0.969,7,-3.505,1,0.0527,0.00851,0.00289,0.0656,0.635,181.787,audio_features,4QbVaPjV46w52zemaIWYl8,spotify:track:4QbVaPjV46w52zemaIWYl8,https://api.spotify.com/v1/tracks/4QbVaPjV46w52zemaIWYl8,https://api.spotify.com/v1/audio-analysis/4QbVaPjV46w52zemaIWYl8,271773,4
0.224,0.225,4,-10.826,0,0.0327,0.719,0.0,0.111,0.574,75.504,audio_features,2dcJudjzO3XvGSFuh4XVLD,spotify:track:2dcJudjzO3XvGSFuh4XVLD,https://api.spotify.com/v1/tracks/2dcJudjzO3XvGSFuh4XVLD,https://api.spotify.com/v1/audio-analysis/2dcJudjzO3XvGSFuh4XVLD,220840,1
0.635,0.918,11,-2.328,1,0.125,0.128,0.0,0.271,0.688,94.965,audio_features,6fbbg7VzHuUD78ZOTiqDyU,spotify:track:6fbbg7VzHuUD78ZOTiqDyU,https://api.spotify.com/v1/tracks/6fbbg7VzHuUD78ZOTiqDyU,https://api.spotify.com/v1/audio-analysis/6fbbg7VzHuUD78ZOTiqDyU,207377,4
0.632,0.749,4,-5.125,1,0.0294,0.000282,1.31e-05,0.73,0.702,108.994,audio_features,2zT5npcA5n2RhhnBiWg3zo,spotify:track:2zT5npcA5n2RhhnBiWg3zo,https://api.spotify.com/v1/tracks/2zT5npcA5n2RhhnBiWg3zo,https://api.spotify.com/v1/audio-analysis/2zT5npcA5n2RhhnBiWg3zo,218280,4
0.393,0.167,9,-11.576,0,0.0406,0.907,0.0,0.0682,0.122,84.581,audio_features,4iqkUk1kvVMZqxwJjKJJhu,spotify:track:4iqkUk1kvVMZqxwJjKJJhu,https://api.spotify.com/v1/tracks/4iqkUk1kvVMZqxwJjKJJhu,https://api.spotify.com/v1/audio-analysis/4iqkUk1kvVMZqxwJjKJJhu,174560,4
0.328,0.99,7,-0.981,0,0.0529,0.000762,0.000203,0.113,0.361,157.363,audio_features,6ZKGdsNCvOlBhGtb259jDQ,spotify:track:6ZKGdsNCvOlBhGtb259jDQ,https://api.spotify.com/v1/tracks/6ZKGdsNCvOlBhGtb259jDQ,https://api.spotify.com/v1/audio-analysis/6ZKGdsNCvOlBhGtb259jDQ,219547,4
0.61,0.767,5,-4.124,1,0.04,0.613,0.0,0.129,0.4,97.001,audio_features,1k9js3nxjIwNTU3E8lXIlg,spotify:track:1k9js3nxjIwNTU3E8lXIlg,https://api.spotify.com/v1/tracks/1k9js3nxjIwNTU3E8lXIlg,https://api.spotify.com/v1/audio-analysis/1k9js3nxjIwNTU3E8lXIlg,177427,4
0.406,0.782,3,-5.192,1,0.0473,0.095,0.0,0.069,0.257,169.813,audio_features,4ETuk7bkreL9gkDOZQ4djV,spotify:track:4ETuk7bkreL9gkDOZQ4djV,https://api.spotify.com/v1/tracks/4ETuk7bkreL9gkDOZQ4djV,https://api.spotify.com/v1/audio-analysis/4ETuk7bkreL9gkDOZQ4djV,219467,4
0.228,0.803,4,-6.182,0,0.0612,0.203,0.0,0.154,0.137,177.61,audio_features,7GcjV9jtNmIumI2UA6tDyK,spotify:track:7GcjV9jtNmIumI2UA6tDyK,https://api.spotify.com/v1/tracks/7GcjV9jtNmIumI2UA6tDyK,https://api.spotify.com/v1/audio-analysis/7GcjV9jtNmIumI2UA6tDyK,276760,4
0.464,0.57,0,-10.274,1,0.04,0.24,0.00121,0.138,0.548,170.556,audio_features,3YA509E9ki7a3Ic9cf25Vt,spotify:track:3YA509E9ki7a3Ic9cf25Vt,https://api.spotify.com/v1/tracks/3YA509E9ki7a3Ic9cf25Vt,https://api.spotify.com/v1/audio-analysis/3YA509E9ki7a3Ic9cf25Vt,274801,4
0.631,0.412,7,-8.992,1,0.0289,0.694,0.00472,0.135,0.264,121.124,audio_features,38zT0iM48s9stni2PFgttW,spotify:track:38zT0iM48s9stni2PFgttW,https://api.spotify.com/v1/tracks/38zT0iM48s9stni2PFgttW,https://api.spotify.com/v1/audio-analysis/38zT0iM48s9stni2PFgttW,219160,3
0.541,0.916,7,-5.16,0,0.0777,0.0394,0.00821,0.0895,0.652,171.884,audio_features,2WL8MVwpWCV0OHsd1mzxPn,spotify:track:2WL8MVwpWCV0OHsd1mzxPn,https://api.spotify.com/v1/tracks/2WL8MVwpWCV0OHsd1mzxPn,https://api.spotify.com/v1/audio-analysis/2WL8MVwpWCV0OHsd1mzxPn,205707,4
0.893,0.508,7,-7.206,0,0.0423,0.353,0.012,0.179,0.485,117.924,audio_features,1UPk2HZfO92iNin2dErt8H,spotify:track:1UPk2HZfO92iNin2dErt8H,https://api.spotify.com/v1/tracks/1UPk2HZfO92iNin2dErt8H,https://api.spotify.com/v1/audio-analysis/1UPk2HZfO92iNin2dErt8H,190520,4
0.336,0.944,9,-5.414,0,0.0877,0.000592,0.0314,0.164,0.384,151.564,audio_features,6CiPGcWJ3YykntxFjaaOJH,spotify:track:6CiPGcWJ3YykntxFjaaOJH,https://api.spotify.com/v1/tracks/6CiPGcWJ3YykntxFjaaOJH,https://api.spotify.com/v1/audio-analysis/6CiPGcWJ3YykntxFjaaOJH,310387,4
0.39,0.91,5,-3.268,0,0.133,0.000198,0.0,0.156,0.644,162.253,audio_features,0baguYeIsl8FtArOv1jV5o,spotify:track:0baguYeIsl8FtArOv1jV5o,https://api.spotify.com/v1/tracks/0baguYeIsl8FtArOv1jV5o,https://api.spotify.com/v1/audio-analysis/0baguYeIsl8FtArOv1jV5o,177048,4
0.405,0.95,6,-2.8,1,0.071,0.00033,3.47e-06,0.108,0.383,139.715,audio_features,2EGF4JrisrJ4D4HOdTyYEO,spotify:track:2EGF4JrisrJ4D4HOdTyYEO,https://api.spotify.com/v1/tracks/2EGF4JrisrJ4D4HOdTyYEO,https://api.spotify.com/v1/audio-analysis/2EGF4JrisrJ4D4HOdTyYEO,296733,4
0.452,0.964,6,-2.877,1,0.0792,0.00205,5.31e-06,0.205,0.464,144.048,audio_features,6bGac1gBHs7kUKihrudMzq,spotify:track:6bGac1gBHs7kUKihrudMzq,https://api.spotify.com/v1/tracks/6bGac1gBHs7kUKihrudMzq,https://api.spotify.com/v1/audio-analysis/6bGac1gBHs7kUKihrudMzq,237400,4
0.61,0.761,9,-6.022,1,0.0627,0.339,1.88e-05,0.0839,0.433,120.017,audio_features,26bRcXA9qmivWYTPocMlfT,spotify:track:26bRcXA9qmivWYTPocMlfT,https://api.spotify.com/v1/tracks/26bRcXA9qmivWYTPocMlfT,https://api.spotify.com/v1/audio-analysis/26bRcXA9qmivWYTPocMlfT,256613,4
0.676,0.72,9,-5.198,1,0.0435,0.235,0.0682,0.0695,0.491,102.55,audio_features,6XVNAV6TN8PI5sT5ptxO6H,spotify:track:6XVNAV6TN8PI5sT5ptxO6H,https://api.spotify.com/v1/tracks/6XVNAV6TN8PI5sT5ptxO6H,https://api.spotify.com/v1/audio-analysis/6XVNAV6TN8PI5sT5ptxO6H,201933,3
0.488,0.464,6,-7.935,1,0.0381,0.846,4.9e-05,0.106,0.485,156.228,audio_features,022DoLVJCvKytVAfyp8mPw,spotify:track:022DoLVJCvKytVAfyp8mPw,https://api.spotify.com/v1/tracks/022DoLVJCvKytVAfyp8mPw,https://api.spotify.com/v1/audio-analysis/022DoLVJCvKytVAfyp8mPw,213787,4
0.557,0.929,6,-3.072,1,0.0527,6.3e-05,0.000429,0.335,0.608,115.985,audio_features,0hsz6sDH0M6Kbudfkdbsnp,spotify:track:0hsz6sDH0M6Kbudfkdbsnp,https://api.spotify.com/v1/tracks/0hsz6sDH0M6Kbudfkdbsnp,https://api.spotify.com/v1/audio-analysis/0hsz6sDH0M6Kbudfkdbsnp,219613,4
0.354,0.475,1,-9.333,0,0.0425,0.149,0.034,0.21,0.0393,114.975,audio_features,1X8E4vVoOM3BpSQlEDSjjM,spotify:track:1X8E4vVoOM3BpSQlEDSjjM,https://api.spotify.com/v1/tracks/1X8E4vVoOM3BpSQlEDSjjM,https://api.spotify.com/v1/audio-analysis/1X8E4vVoOM3BpSQlEDSjjM,217222,4
0.607,0.891,9,-4.56,0,0.0387,0.0417,0.00521,0.314,0.462,120.012,audio_features,74d6TJmbOtWswxvbQ3m1eu,spotify:track:74d6TJmbOtWswxvbQ3m1eu,https://api.spotify.com/v1/tracks/74d6TJmbOtWswxvbQ3m1eu,https://api.spotify.com/v1/audio-analysis/74d6TJmbOtWswxvbQ3m1eu,253160,3
0.266,0.859,8,-6.112,1,0.0924,0.0325,0.00693,0.359,0.344,122.67,audio_features,6GKh4a7XVkzgpvEGXNAOHP,spotify:track:6GKh4a7XVkzgpvEGXNAOHP,https://api.spotify.com/v1/tracks/6GKh4a7XVkzgpvEGXNAOHP,https://api.spotify.com/v1/audio-analysis/6GKh4a7XVkzgpvEGXNAOHP,250360,4
0.502,0.863,4,-5.674,1,0.134,0.0468,0.0,0.103,0.747,184.957,audio_features,2NNFzMWduMDvK8KgR0708E,spotify:track:2NNFzMWduMDvK8KgR0708E,https://api.spotify.com/v1/tracks/2NNFzMWduMDvK8KgR0708E,https://api.spotify.com/v1/audio-analysis/2NNFzMWduMDvK8KgR0708E,177973,4
